	CL2001032010AA.CEL	CL2001032041AA.CEL
39156_at	3.36984870621141	3.38050686868449
39157_at	6.10557824800359	6.16386573574105
39158_at	5.89401331670619	5.9122910384042
39159_at	6.60576655509839	6.55177893230092
39160_at	6.98553443533271	6.99686039111196
39161_at	4.69999674607182	4.43896613418369
39162_at	6.02243349954505	6.11433915207824
39163_at	7.93551157223502	7.96018334282741
39164_at	7.53830295902529	7.46646607184433
39165_at	8.59921945980965	8.57890722266887
39166_s_at	10.3229345480217	9.89011779886916
39167_r_at	6.86253807551353	6.70325583439953
39168_at	9.35022441986748	9.38460179413503
39169_at	6.38936685144125	6.09608876904609
39170_at	9.40670891116161	9.32126299648835
39171_at	6.69880487904129	6.49186557444925
39172_at	4.53405763620473	4.78313582047898
39173_at	7.38282193283709	7.84579221925095
39174_at	7.67848506462041	7.69694341455849
39175_at	6.04660103675898	6.22792971061618
39176_f_at	3.7849628436483	4.03066063017221
39177_r_at	7.63634599975577	7.21117658211958
39178_at	4.74701274939696	4.6693956034703
39179_at	6.24299873706999	6.06700242835791
39180_at	9.12012243330983	9.03673346595109
39181_at	6.70533619826836	6.84614428969439
39182_at	8.84137919230964	8.41857295952696
39183_at	7.21582909213331	6.97101643428292
39184_at	9.04524144520409	8.51515619231816
39185_at	6.2313573700092	5.7520792596949
39186_s_at	3.89856161064853	3.4681975421752
39187_at	6.16595262987985	5.95227772471837
39188_at	4.34901766325967	4.32271165731852
39189_at	6.53810276938694	6.15499172161388
39190_s_at	7.48434925165772	7.19691590710571
39191_at	6.17160782721519	6.07619408015274
39192_at	4.76356474928465	4.721148085287
39193_at	4.48775517960683	4.73462305388936
39194_at	5.66264534828674	5.93968831387273
39195_s_at	4.78621274555547	4.80449079051817
39196_i_at	7.24100067569003	7.06796081758195
39197_s_at	5.84329137283803	6.06175570292746
39198_s_at	6.77802771120617	6.53017597888568
39199_at	7.49752429501997	7.48809956961995
392_g_at	7.1533051806574	6.63020661594617
39200_s_at	4.23226958830977	4.58806351321493
39201_r_at	3.74215760943503	3.6486249195712
39202_at	7.11206917471464	7.50129172461918
39203_at	3.65475879544063	3.60193198209786
39204_at	4.16850986526292	4.13700228710185
39205_at	4.96504485872035	4.93543959455736
39206_s_at	3.642791035572	3.51825319253415
39207_r_at	6.06987259407734	5.5925715586158
39208_i_at	4.0350970456503	3.20712808598075
39209_r_at	3.55987305406421	3.21510644045637
39210_at	5.70150893210482	5.90555758652673
39211_at	7.90940755571872	7.64482545939023
39212_at	3.10129921569286	3.22068441624606
39213_at	3.05303020809003	2.99669672608221
39214_at	5.37962196703656	5.10902179619072
39215_at	6.77680143730314	6.63775396310045
39216_at	3.57739178958312	3.67141918095916
39217_at	7.04231351151661	6.9593440470277
39218_at	3.57626795102869	3.75031374329922
39219_at	4.61543244795903	4.21646555270363
39220_at	8.80294167811488	9.61306926485998
39221_at	4.79027551567444	3.72600676900506
39222_at	4.023730733591	4.06429421958199
39223_at	5.30850659665513	5.43723394674626
39224_at	3.26739713151849	3.52624949262264
39225_at	6.46331809277327	6.30048675689753
39226_at	4.03439605366425	4.28528948383729
39227_at	4.39836486433605	4.46410058911029
39228_at	4.92170045741572	4.68602702783647
39229_at	5.63608137836979	5.90574150559202
39230_at	6.33469105187048	5.75694545240853
39231_at	6.29909422943703	7.22892033737405
39232_at	5.24425637553085	5.29866369877606
39233_at	3.28922859005532	3.47810171195484
39234_at	7.36674584878043	6.9847837412268
39235_at	7.2614655055446	6.72574867928717
39236_s_at	6.79533908635412	6.38213230903055
39237_at	8.2895206254377	7.99982101294871
39238_at	6.2461229819099	6.2733534663875
39239_at	7.58102917261796	7.42336246161205
39240_at	5.01182148327146	4.99681016796597
39241_at	4.96963948272384	5.16097070300729
39242_at	7.71679184405993	7.90640572325149
39243_s_at	6.39204532340368	6.81865632339065
39244_at	4.38776989875875	4.19263796732534
39245_at	6.37353073965436	6.47191737099503
39246_at	3.54451735491041	3.76466181322378
39247_at	3.61588171199625	3.14379441891576
39248_at	7.29167132722464	7.23015419102965
39249_at	8.39210974290799	7.95449109769808
39250_at	3.64421092423425	3.85663251824994
39251_at	4.89404192639654	4.58375462159135
39252_at	4.02282164598526	3.5231769598405
39253_s_at	6.85754521086879	5.86736328163388
39254_at	6.93794542696902	6.9071796244091
39255_at	6.08684096092706	5.76979488689242
39256_at	5.42421608001158	5.28309627565459
39257_at	3.37080573196378	3.62149456591408
39258_at	6.87539061165964	6.54711561142827
39259_at	3.32354618292098	3.14435919436996
39260_at	4.29949154733803	4.1218831256519
39261_at	6.19326212684431	6.10790091242648
39262_at	7.66110575908701	7.6397048114707
39263_at	8.16587287716047	7.87174815956831
39264_at	6.49417465244989	6.57587155737628
39265_at	3.30675169526975	3.59153600273587
39266_at	3.86987136430439	4.41013833590774
39267_at	4.53842210860747	4.40587770823683
39268_at	6.24415213529452	5.63600934632821
39269_at	3.30966846989203	3.45881789973323
39270_at	5.60909397979458	5.28337057860273
39271_at	6.11475410107254	5.85572725376464
39272_g_at	7.37666999682588	6.94260094067409
39273_at	4.25178396988462	4.25123025286418
39274_at	7.46335357347377	7.03183546256671
39275_at	5.0503425905507	4.40421140123373
39276_g_at	7.03913554526485	7.11564556493563
39277_at	6.63596127198583	5.9523103815936
39278_at	6.97866984285415	6.89601389660153
39279_at	5.48603752078154	4.78250435501655
39280_at	6.13759675524478	5.63123750181258
39281_at	6.60391598227669	6.69390979454412
39282_at	2.84779677241915	2.77677437722389
39283_at	6.81837952066606	6.89292683686212
39284_at	3.62666218616839	3.55519777659283
39285_at	6.56311630969459	6.1488758535243
39286_at	7.44204760014987	7.76590366945439
39287_at	4.2430726245225	4.18784488411761
39288_at	6.58491755000652	6.54600587552351
39289_at	3.3566281239656	3.28485578039076
39290_f_at	6.96485518015566	7.3038846856419
39291_at	4.6067566091581	4.76290431169911
39292_r_at	4.22863524595968	4.72973969095148
39293_at	3.49489092775231	3.38586803895071
39294_at	7.52971195947323	7.41271002315787
39295_s_at	3.77324732921585	4.27776513140151
39296_at	4.41842468809359	4.29529617986404
39297_at	3.79027597207641	3.84811734996132
39298_at	5.29666074799364	5.45242439079852
39299_at	3.40256468834474	3.69744743450313
393_s_at	5.22972630217811	5.73622364728797
39300_at	5.36757682521341	5.12780371095544
39301_at	7.09343251015576	7.33055094737786
39302_at	4.14746015333438	4.2661404416148
39303_at	7.79140527797633	7.69825330888239
39304_g_at	6.01680251169547	5.82253012538746
39305_at	6.66766374241997	6.55705826776093
39306_at	6.30394144360709	6.74556970823108
39307_s_at	6.0149971855677	6.2629881109507
39308_r_at	6.7088973460582	7.13290704764348
39309_at	5.05164375835738	4.91778213005773
39310_at	5.61333601642689	5.13868146839908
39311_at	6.93723423203365	6.32598612220694
39312_r_at	3.05364757639419	2.95653206506621
39313_at	4.78956309400139	5.38246667842495
39314_at	7.24017884996076	7.0978521929356
39315_at	7.39141050795363	7.76443777515383
39316_at	6.65240290806096	6.27542543490869
39317_at	6.2493371952577	6.75966759708772
39318_at	6.77451203790462	6.67208302872291
39319_at	6.12460658927943	5.87486124159929
39320_at	5.31170469365985	4.92801703010968
39321_at	3.98957986403111	3.94948881104814
39322_at	8.01283383456675	7.81916357073419
39323_at	7.09409159699473	7.15743984042835
39324_at	4.03720112231373	4.5227410903105
39325_at	4.7027853291926	4.43567282006673
39326_at	8.86779304284538	8.72264766265362
39327_at	8.93527609357692	8.6538811243863
39328_at	5.40549437556045	5.07536707205113
39329_at	8.13537814392789	7.9193992212692
39330_s_at	8.78589516205088	8.04270730313803
39331_at	7.09524568411975	7.61271794491745
39332_at	5.84625520681104	5.72427399591618
39333_at	9.60820017929233	8.41770290741373
39334_s_at	8.03331778238324	7.68297234818352
39335_at	6.43449491231986	5.88356793524486
39336_at	9.02418556709754	9.20619077923638
39337_at	6.5170755613157	6.41586255497039
39338_at	10.3510832307971	9.82131380025736
39339_at	7.81243035417932	7.80872744547784
39340_at	8.38786634624578	8.00730257394921
39341_at	8.21112735399081	7.77722833830844
39342_at	5.94923271229858	5.45051478060632
39343_at	7.60763811877584	7.76656305908547
39344_at	5.09650827436119	5.69011789010241
39345_at	10.3758771235398	10.1277684253264
39346_at	7.27416920845431	7.44826335812735
39347_at	8.46287570856908	8.50669078382348
39348_at	7.18948595156387	7.06721207665587
39349_at	3.61936966244023	3.50546082125375
39350_at	8.63176774343277	8.67730616890281
39351_at	7.88759198392088	7.34885460014934
39352_at	5.59327189057965	6.08926014164553
39353_at	6.18287151410455	5.57751303473442
39354_at	6.13989475690057	6.28849850652164
39355_at	3.47935324094504	3.51508174230063
39356_at	6.18360797208758	6.01774260037766
39357_at	5.11820446406615	5.56669658391461
39358_at	8.13592791240531	8.1966074494257
39359_s_at	8.07521381155666	7.56671292791253
39360_at	8.87483287199161	8.84664644078416
39361_f_at	4.05724981486628	4.74869149921329
39362_r_at	3.15639478634876	3.85407192980374
39363_at	7.89553799968263	7.55230041031435
39364_s_at	6.8442783067262	6.6665276404243
39365_i_at	3.69009809668303	3.62140708637067
39366_at	4.09081351350509	4.20621480263488
39367_at	6.42051772584719	5.5857101862918
39368_at	6.65523886414628	6.49442663639495
39369_at	6.77184099784074	6.07469487318961
39370_at	8.48103115718573	8.02390986380893
39371_at	4.84656760588603	4.4878993408106
39372_at	7.02042401066267	6.69913361086983
39373_at	4.01343751111368	4.22947966968636
39374_at	5.94723334840388	6.00748648870688
39375_g_at	5.71554112812233	5.42259657786241
39376_at	6.3581291578773	6.47767385356287
39377_at	4.76481521925951	4.79467348726153
39378_at	8.92758903161449	8.84978941132489
39379_at	5.78215398331359	6.22144173057553
39380_at	5.88459195163569	5.5193078912117
39381_at	4.97445619916213	4.98901442938746
39382_at	5.29715172012749	5.73312914933818
39383_at	9.62462838301048	9.50639566999473
39384_at	3.24598280308315	3.19608566110125
39385_at	7.51444843306769	7.44662192787625
39386_at	6.04537227976728	5.70723941420903
39387_at	5.3919266210613	5.38925539364157
39388_at	7.41420114257002	7.28760472741154
39389_at	7.05540789854202	7.09753684115999
39390_at	3.20319876985254	3.60298622755371
39391_at	5.72590210295644	5.96966294997166
39392_at	5.24933503189325	5.38600319979853
39393_r_at	3.14074172390071	3.33633009743137
39394_at	5.44233581275125	5.62595358593775
39395_at	7.93316891203325	7.63415979682628
39396_at	6.26976927627103	6.17208540825455
39397_at	6.78023751858972	6.75143428494719
39398_s_at	7.66856426343433	7.49937742153471
39399_at	8.10659159520766	7.75270911337724
394_at	5.43605136380308	5.25967672293385
39400_at	8.58522547900488	8.76830044634162
39401_at	7.88887789288011	7.96886871944296
39402_at	7.15666603251857	6.96118253194684
39403_at	4.66323058674765	4.84817048175457
39404_s_at	7.54238274032511	7.60899418808454
39405_at	6.18734306787227	6.12299402084861
39406_at	8.2438801168318	8.00329070818426
39407_at	6.42884949221079	6.36757573912437
39408_at	6.2247345626257	6.05302043192003
39409_at	8.80416165016771	9.37989629339522
39410_at	3.30787601931262	3.19154203978217
39411_at	6.83180616433314	7.37979362883004
39412_at	8.15335304069838	8.24545333638534
39413_at	3.07579923398839	2.93760117815861
39414_at	3.5971360647583	3.49909254544657
39415_at	9.32967900796113	9.36126345768233
39416_at	9.02954865825253	8.94102233204131
39417_at	6.88464837455834	7.1397741467395
39418_at	6.83421323693543	7.05060567780062
39419_at	4.92431449180019	5.18147739094242
39420_at	7.35957063374245	7.53843609622609
39421_at	7.00728144841486	7.18136906298213
39422_at	5.75051341546769	5.48934625719455
39423_f_at	7.20799066377902	7.13974488250375
39424_at	8.32632890523747	7.77771648591966
39425_at	8.00474591227762	7.62157308826191
39426_at	4.02440468873444	4.70740840499024
39427_at	8.4622362994396	8.56701451210384
39428_at	7.17932476868268	6.96996320047118
39429_at	6.25473077671335	6.17177522560491
39430_at	5.53627685701127	6.03071132460881
39431_at	5.21796641325865	5.65267885269662
39432_at	5.38007069563485	5.44429651165409
39433_at	5.19379372381517	5.3191243517696
39434_at	6.07262800685372	6.66203114249896
39435_at	7.80930147874068	7.91262570274993
39436_at	8.63652690660571	9.20594691583246
39437_at	7.83572878616334	7.98257747537521
39438_at	5.49476655496217	5.5721890666789
39439_at	5.08133584634381	5.16087959199885
39440_f_at	3.37649686204292	3.37315560283629
39441_at	6.83065131548378	7.10115728778374
39442_at	4.83679631770721	5.08327292421614
39443_s_at	7.23824111319371	6.84896540531365
39444_at	5.38231152805986	5.52111134723878
39445_at	8.36230185261601	8.68429768734755
39446_s_at	4.6867059986819	4.58315752181885
39447_f_at	4.74444875483406	4.71413691451388
39448_r_at	7.83827891209838	8.21158662297981
39449_at	3.04766698034573	3.09783010768965
39450_s_at	6.22592070991867	7.07112321683913
39451_i_at	8.51323595422095	8.63979457912482
39452_s_at	5.93366746237762	5.95009462075564
39453_at	4.4319433166715	4.25349713146499
39454_f_at	7.46871581096181	7.53722572951865
39455_r_at	8.97971435014147	8.96477481221577
39456_at	3.10148793384189	3.35162082177339
39457_r_at	2.95311830486342	3.52381864096759
39458_s_at	4.93888181951826	4.80186332140358
39459_at	7.9016038275191	7.79721371859762
39460_g_at	5.73531046816627	5.89139982990657
39461_s_at	5.91832281438641	6.0690164320334
39462_s_at	4.69846674165629	4.38251856586949
39463_at	3.33506768810987	3.19453846301657
39464_at	4.55385672797716	4.08651436857331
39465_f_at	6.78428365263336	6.60802573091207
39466_s_at	5.55960142809685	5.71865877496955
39467_f_at	4.64574830907182	4.77283038010205
39468_r_at	8.65281381555244	9.04287200662521
39469_s_at	5.97230815073978	6.10906423831459
39470_at	3.51718345453514	3.52930542949716
39471_at	5.10163427422934	5.18721747820868
39472_s_at	6.6623131466712	6.89237617844933
39473_r_at	10.577078355961	10.4751093989744
39474_s_at	6.90240797492305	6.79262389539346
39475_at	6.38377269933488	6.87510226027006
39476_at	4.83875944966964	4.57524189931071
39477_s_at	4.99482104907559	4.96508229690652
39478_at	5.50131453558509	5.78482433856064
39479_g_at	3.98782266210315	4.10099449447239
39480_s_at	7.52517922277181	7.90535108623878
39481_at	5.608317164287	5.55923178446362
39482_at	7.08479365908419	7.11716683346343
39483_s_at	3.11203534655255	2.90814759418615
39484_at	5.5240477733815	5.66832071660899
39485_g_at	4.52600450969877	4.44064259034896
39486_s_at	5.92947113386723	5.87764139693817
39487_at	5.56167546644326	5.71423212146558
39488_at	3.39251378669334	3.69587014784655
39489_g_at	6.94386119381811	6.77991249968303
39490_f_at	7.78725911888921	7.55198198622824
39491_s_at	4.13312340430177	4.18165402898654
39492_at	3.40410706874938	3.61475627035179
39493_at	3.36711098988593	3.30896697161349
39494_at	3.09775252863208	3.20548801100699
39495_at	2.84446290356833	2.73354986931599
39496_s_at	5.33963771970307	5.41144073527538
39497_at	6.31583523174496	6.07929434634972
39498_at	3.37325153012996	3.59104384191299
39499_s_at	5.01216445465561	5.66776673035326
395_at	3.02803302124307	3.31411816418283
39500_s_at	6.28011231619914	6.29690418049805
39501_f_at	8.81297300337144	8.38129438166038
39502_at	7.44587958741456	6.98137093137914
39503_s_at	6.08394615102356	5.76170896623929
39504_at	8.10125591867146	7.92059766987683
39505_at	7.216128868662	6.89185843520641
39506_at	3.64405315814481	3.48639078233816
39507_at	5.64158721044992	6.1274305974417
39508_at	6.24432379114317	6.02842494689907
39509_at	4.65031444637914	4.72322540229911
39510_r_at	2.8009232851481	2.94326281972064
39511_at	5.98158874805407	5.77835650889513
39512_s_at	6.12873197343025	6.26622241761546
39513_r_at	4.85196158185451	4.74937280373255
39514_s_at	6.74685733000856	6.45882505941703
39515_s_at	6.01450449571157	6.25556157315682
39516_at	5.720361791372	5.57111377740602
39517_at	7.61924418997594	7.38823128474585
39518_at	5.5681711963258	5.77153828378664
39519_at	4.75427985612126	4.77225819486271
39520_at	6.45750588691312	6.24464213956624
39521_at	7.59742480248212	7.16810322407042
39522_at	7.20491431270904	7.20823301212365
39523_at	5.72215967643766	5.43594667075965
39524_at	3.94896047075381	4.01768133748967
39525_at	4.69155881650748	4.39568284686858
39526_at	4.55346096279219	4.51700764048084
39527_at	4.31248491960355	4.19493356519779
39528_at	7.36859287250675	6.88965705342487
39529_at	6.75492308263408	6.38482147040037
39530_at	7.35672504749738	6.92060554853362
39531_at	5.31109938146033	5.41091311871241
39532_at	5.3159125213196	5.28965855663568
39533_at	5.83512336615205	6.04621712383246
39534_at	6.22685901092297	5.96875214923512
39535_at	6.22207120661235	5.92110751321288
39536_at	7.03335545062068	7.02128308243825
39537_at	8.27804141914521	7.6678165292611
39538_at	5.17192923464233	5.34935461982585
39539_at	7.65583710858785	7.06545441434722
39540_at	7.48620640644245	7.32362681421943
39541_at	8.30099073803462	8.19296000950508
39542_at	7.76356790338308	7.93831126300223
39543_at	7.03085031545067	6.79489225679215
39544_at	4.70459442146165	5.81918527742188
39545_at	7.6680391886253	7.92421799176973
39546_s_at	5.3721976243472	5.48862106018427
39547_at	6.28695024877393	6.23199174603496
39548_at	4.45066889861093	4.58312471207965
39549_at	4.43993306227073	4.74981902311842
39550_at	6.1467442872159	6.37076961440372
39551_at	7.03243756817602	7.24891495414951
39552_at	3.50743479723721	3.41179946561782
39553_at	3.58813602965388	3.71898981598412
39554_at	6.55316920659332	6.56913105268183
39555_at	4.42576959096354	4.40246201512061
39556_at	6.28869338119078	6.56111086278099
39557_at	4.81512962962287	4.90980235527291
39558_s_at	5.99884055761333	5.78947032854151
39559_at	3.03350340215993	3.20303916002233
39560_at	5.50284785729166	5.17055097683245
39561_at	7.80895955772255	8.19677742502157
39562_at	4.85364981176099	4.9189215618539
39563_at	3.42263673518847	3.57495211156266
39564_s_at	5.25634183383622	5.45516417542138
39565_at	4.47554327140894	4.77513704404393
39566_at	4.07462046010365	4.13455469950062
39567_at	7.2001193009728	6.83180748535809
39568_g_at	7.62153815148705	7.50506388324963
39569_at	8.21511425469834	8.08531316681213
39570_at	7.01959654355859	6.90065370460652
39571_at	5.03673974996552	4.86312808874663
39572_at	3.80284654431124	3.45359231797141
39573_at	6.40014719481483	6.2975998736106
39574_at	6.56307406578956	6.72836574259921
39575_at	3.80078323919402	3.6668610188054
39576_at	4.85563211371645	4.67383394972647
39577_at	6.12522577813653	4.67996649094054
39578_at	6.74182586772122	6.61977076012883
39579_at	4.85677246575648	5.28623124503146
39580_at	5.13760542566647	5.34488818346226
39581_at	5.85773553434437	4.98543368270958
39582_at	6.46265516056543	6.81291230311943
39583_at	6.39176707194792	6.50063908453092
39584_at	4.27453122592988	4.52710129510911
39585_at	5.7648193329103	5.70355061280137
39586_at	3.48915048869113	3.81102132845917
39587_at	6.91370943048216	6.41130047559155
39588_at	8.93555193909393	8.79465341244387
39589_at	3.90467053795933	3.68383742534485
39590_at	5.28352536423956	5.29843558627325
39591_s_at	6.69050169787533	6.61115635664578
39592_r_at	3.34722573122802	3.17755643313199
39593_at	7.85186812825816	7.18920478596621
39594_f_at	10.4714716788948	10.1564027214866
39595_at	3.68238129475243	3.28950031968275
39596_at	4.76766334535062	5.00164326137364
39597_at	6.30621915947221	6.13167028063875
39598_at	7.00016767559716	6.94037045185843
39599_at	3.09662587723148	3.20524714793273
396_f_at	9.69428883921587	9.75332365787181
39600_at	2.95581027799423	2.7865628843423
39601_at	8.11709454386709	8.42506160376485
39602_at	3.94797866593913	4.55749650813204
39603_at	5.70320090827165	5.86841501705497
39604_at	4.74871772136795	4.67544229328737
39605_at	3.91563397109745	4.00240509727894
39606_at	4.00937559500808	3.85263855684509
39607_at	6.2940851070218	6.12424036260024
39608_at	3.06512511925011	3.33805306386276
39609_at	7.80568022488063	7.90764111539947
39610_at	6.43346506142665	6.55097024535567
39611_at	6.94249936386772	7.14189976461331
39612_at	6.37782730101725	6.20106389134643
39613_at	3.69901617806079	3.56434497600775
39614_at	4.05747059645555	4.15363143641505
39615_at	7.30469991562851	7.42002645831611
39616_at	3.6814405931232	3.87151389645487
39617_at	3.44437888262344	3.38589014304218
39618_at	2.83418798265354	2.66533995834129
39619_at	6.43662920090737	6.00375587810389
39620_at	6.07652259211789	6.21404924543409
39621_at	4.32100202355477	4.64269324342534
39622_at	5.78981162874813	5.82799763875854
39623_at	4.0810182694247	4.1745178116529
39624_at	7.31507779436273	7.27964509691327
39625_at	5.24694181682041	5.30301382298279
39626_s_at	4.60989503663034	4.43075043384606
39627_at	2.84509881372918	2.65946719417073
39628_at	6.68555198579701	6.30142859505391
39629_at	5.71285289730668	5.80716731978226
39630_at	4.83604874575605	4.96112053291291
39631_at	9.62812933936893	9.04666378228748
39632_at	3.17259216776734	3.16474991935334
39633_at	8.62019732171412	8.02829555413573
39634_at	7.7311979521754	8.30139332524773
39635_at	4.55327146456104	4.83056612324031
39636_at	5.25520462012181	5.39418543990414
39637_at	3.68582850365008	4.02886454220203
39638_at	6.07573073283242	6.18041187653388
39639_s_at	4.61092027611646	4.61783423465363
39640_at	8.23604279865327	9.02267446179547
39641_at	4.33651247894976	3.96723422044702
39642_at	3.83457340063381	4.07620742677279
39643_at	4.64989088128407	4.53024986330715
39644_at	3.41781549235272	3.07176096186151
39645_r_at	9.57579885144477	9.30737211185205
39646_at	3.95129400661035	4.06919643680038
39647_s_at	4.36528363712572	4.27827850082666
39648_at	5.00973261156151	4.76902310669775
39649_at	8.73822798975887	8.85819605146076
39650_s_at	5.0659308837115	5.15846731997043
39651_at	7.14034798640951	6.53315364140986
39652_at	3.13753714591069	3.04141888245297
39653_at	3.08047079624327	3.31414615631239
39654_at	4.10587612307773	4.34565200135974
39655_at	5.79648995951612	5.37965219284486
39656_at	6.67668347411487	6.61625948746267
39657_at	8.30495195207043	8.65639773575569
39658_at	5.9993456865091	5.88783266008443
39659_at	7.41942212318223	6.80337311218038
39660_at	6.28604172408724	6.09850286700405
39661_s_at	6.70624454116378	6.87956649420331
39662_s_at	5.69137018669832	5.38494906978944
39663_at	6.6753870242437	6.64569092588804
39664_at	5.49653729236528	5.50132866980648
39665_at	6.51996857379673	6.52412718799479
39666_at	6.02844276108843	6.1262400460987
39667_at	7.70167974869166	7.19322860357841
39668_at	5.79756782685266	6.0342985095676
39669_at	4.87238994037906	5.01274718443604
39670_at	7.48265785294697	7.1217005240756
39671_at	3.84153776387725	3.82217480676166
39672_at	6.21224466391049	6.3056266422073
39673_i_at	7.37938249401086	7.2864988274419
39674_r_at	6.32892671864574	6.5101200658059
39675_at	7.38485900996405	6.56319695947842
39676_at	4.02335294319009	3.87924597363571
39677_at	3.83697514347899	3.83860491612646
39678_at	3.72391430453236	3.60283216465764
39679_at	7.18008113403802	6.83678925716803
39680_at	2.94961811718126	3.07999986255033
39681_at	7.89555537069211	6.68183676392046
39682_at	6.76803515737359	6.33443499936855
39683_at	6.68071848085458	6.49109766230414
39684_at	6.92114347010482	6.89282426089085
39685_at	7.61687676111653	6.9884775888602
39686_g_at	5.73414304584982	5.66678023010869
39687_at	5.63987620920042	5.53146413768001
39688_at	9.4047750859347	9.28350443896387
39689_at	8.4467852409625	8.22761699179431
39690_at	5.30944940598643	6.49814521588398
39691_at	6.97510217046291	6.9053837902379
39692_at	6.02984038949411	6.75755900318698
39693_at	8.14430877539823	8.0114189209173
39694_at	9.47001984577149	9.44787636193836
39695_at	8.310303385972	8.15947470007971
39696_at	4.12103670482008	4.4776310537011
39697_at	6.31497095101414	6.05800611049101
39698_at	7.11403687675717	6.66233858244046
39699_at	5.47318402534948	5.52171903547784
39700_at	8.62193424364832	8.92887792431525
39701_at	3.81958552954446	4.41111838272575
39702_at	4.86253931560957	4.42588107096291
39703_at	3.11128616587092	3.09500588731772
39704_s_at	7.66865384900381	7.48552243204457
39705_at	7.03640303990118	7.53586792515718
39706_at	4.67040409180766	4.94013703073387
39707_at	4.73187471842998	4.89721954810744
39708_at	8.40808199815786	8.36322845232298
39709_at	9.96507122056321	10.0712922845945
39710_at	6.89591494554638	6.63755266740253
39711_at	7.38230788600142	6.83573177003947
39712_at	8.02958870627021	7.59343918982162
39713_at	5.21040245297333	5.45919909198764
39714_at	6.84771074588017	7.03377326427715
39715_at	5.56516595720416	5.75595078375613
39716_at	3.85134176856651	3.58749625452146
39717_g_at	7.95212263715334	8.22877912701023
39718_r_at	2.91652723257315	3.0207754283497
39719_at	5.27560364880799	4.65997982117563
39720_g_at	8.25095899783651	8.00140257901108
39721_at	8.64550548873687	8.63462731862151
39722_at	8.63013364494392	8.91027747628348
39723_at	8.11302788800694	7.96956155637358
39724_s_at	4.96107949438667	5.01595090704895
39725_at	5.15604087120357	5.82152722169252
39726_at	5.28155963055699	4.86657284560334
39727_at	5.6196996492327	5.83748592053963
39728_at	11.7028168755699	11.5075814016773
39729_at	7.51539230792071	7.2242286118361
39730_at	8.07482535506611	8.52646295787889
39731_at	6.22132440297908	6.37541702751416
39732_at	3.7630070058906	3.81313586601621
39733_at	6.13475816173166	6.39241363244057
39734_at	3.50742995470703	3.36764444999188
39735_at	6.81767915592808	6.6852897333204
39736_at	4.09192257392264	4.68409349995296
39737_at	5.37637265468104	5.03234724632218
39738_at	9.56207059948644	9.67699142159872
39739_at	9.48130643970348	9.30062142156399
39740_g_at	9.32058065289787	8.83787720899685
39741_at	8.4427354757874	8.62095588194986
39742_at	3.66621457197072	3.64533634316997
39743_at	5.76475000611809	5.5393832786014
39744_at	7.16034249131014	6.90456688444482
39745_at	4.70938189313267	4.98522827721474
39746_at	6.00484737400921	5.98211706292357
39747_at	7.00235741739596	6.93156752195388
39748_at	3.79904918842508	4.05594646929351
39749_at	7.22844949630825	7.04483163199044
39750_at	6.99978873530178	7.25218646205461
39751_at	6.57512004901591	7.13615503190167
39752_at	7.93861854663818	7.64544189383517
39753_at	8.61456006709715	8.38501287718262
39754_at	6.74238092935157	7.09443376727103
39755_at	9.95418171071119	10.1675729725418
39756_g_at	7.98718400664186	8.14941866699529
39757_at	4.81980398492683	5.16889475844618
39758_f_at	10.1899857051038	10.5608041628554
39759_at	4.66098467862563	4.82151324950855
39760_at	6.36546920617708	6.28448013653327
39761_at	4.57199965833389	4.42154398175307
39762_at	5.68641691685117	6.07404132171524
39763_at	7.67418678381351	7.45389997228117
39764_at	4.15569822782333	4.18482253213388
39765_at	7.39534358477245	7.26346774206995
39766_r_at	2.92146615843921	3.11345647886258
39767_at	7.50611309125492	7.22394206126756
39768_at	4.10605474273772	3.78641991818989
39769_at	5.23836958018634	4.51822052695015
39770_at	6.22792809837931	6.86045228383598
39771_at	5.48138738347019	5.33170051063355
39772_at	7.08435373982024	7.22266820762429
39773_at	6.58716298544106	7.02108992440412
39774_at	6.48281488429185	6.35486055059576
39775_at	10.7230501225254	11.0092145572605
39776_at	3.98457290056785	4.38920550034554
39777_at	7.2721304903603	7.2311908646493
39778_at	8.37976055979269	8.50182997442584
39779_at	5.43395300280683	4.76600580024166
39780_at	5.061190090356	5.12999940187126
39781_at	10.0973127899766	10.9443759955732
39782_at	7.32751498546861	7.4846363992869
39783_at	7.58048902182637	7.67459067312339
39784_at	5.49108286134656	4.70921636700751
39785_at	4.3702262173928	4.55199600145193
39786_at	3.65545787051262	3.53167341591214
39787_at	6.25461560794211	5.89419826988314
39788_at	5.11153870600727	5.49361862400641
39789_at	7.32916278296111	7.26467439252104
39790_at	6.6701496450985	6.81093100517914
39791_at	6.64278483490623	7.01466273200581
39792_at	5.2850026822567	5.70893490139941
39793_at	4.71522640276411	4.61473063601198
39794_at	4.3232285332725	4.35595696800612
39795_at	9.11751975785308	9.31154311366423
39796_at	6.40731114999903	6.48955215690196
39797_at	5.3818220770978	5.50033408309613
39798_at	10.5737535365173	10.7892635681734
39799_at	4.70904685556494	4.87534384261534
398_at	5.35613502189749	5.4168019896898
39800_s_at	8.73764736904304	8.88474997591998
39801_at	8.4347428214364	8.61570647849733
39802_at	4.77833711132431	4.3905717459578
39803_s_at	7.25222070849396	7.24266202139789
39804_at	6.45193177030846	6.69076003878044
